0;111,0000100,0101,0,1,01101,110001,110110
0;101,1010011,0,11100,11000,0011,10101,0,101,010010
0;0,101011,011,0101,110001
0;00010,001,00001,1111,1100101,1
0;011,00111,0100,11,1000010,0,110,0,1001100,0100
0;1011,01,01,00111,011,010100,001,11110,0,01
0;101,1100,010,10,010,1111,0,011010,011
0;110110,011,01,001011,101,111
0;110011,100,0,011111,01,0,0011010,1010
0;1,0110110,101111,0111011,1011010,1011,001101
0;11,0,0,0,001,000,0100
1;100011,01
0;1011,111010,100,1100,10,110011,1011,0
1;110
0;01100,011,010101,0110100,01,1011,00110,1010100,001,0
1;101
0;1011001,0,000
0;1,0,01,0
0;0,00,11010,0,1,01100
0;11100,0100,1010,1100,0101111,111110,1,111100,11010
0;111110,11,00,011011,101001,1011001,010,01111
0;101,1001101,1,0,0100100,1,11001
1;0011,101111,110101
0;1110000,01,01111,101000,1101,01011,1010110
0;0001,0,0100,101
1;111111,0111011
0;011011,0110,0,110
1;1,1,00,010011
1;01100,10,1001010,1101
0;1,11101,1,101,00,1,1,1001,1
0;10,0,0001,0,0,0010
0;01,10000,001,0,1111,011101
0;100,01011,0,1,100,10110
1;00010
1;000,1,0110011
1;101,00,10111,1101101
1;000100,01101,11
1;1000010,1001
0;1110,01,01,0,0110,00,01,000,10010,000100
0;0111,1,100010,0,01010,11,00010,000110,1011100
0;11011,0,00001,001010,01000,010,1,10,000111
1;11,011011,11001,001100,0110001,0111001,0110010
1;001
0;0,1,1101101,000,11101
1;110011,000,111,1101,0011,100110,000
1;1100100
0;1011,111101,00,11,01110,100010,1101,01000,011
1;1,101
0;01000,00111,1001,0,0100100,0,111
0;0,110111,0,11010,0101111,10001,001010,00000
1;0101001,100,10,1100011
1;10,00111,0011011,10000
0;0,1,001001,1101,101,011100,0111100,01110
0;100,1100110,0111,000111,1000,0100011,101,1
1;001110,100,10
1;1111000,101000,000111,1010011,100
1;010,100100,010,0111,011011
0;1001,11,1101100,11000,1001100,1011,100
1;10
0;0110,000100,0,11,1100,101,0,11
1;011
1;1111000,0101,001000
0;01,10010,1111,1100111,11111,11111,010011,011110
1;0101,01100,1001,111011
0;1010100,01,011001,000100,10,010,00100,110000,0010101
0;010,111101,1000,111,11,00
0;100,10,001,00
1;01001,01,000,01,00010,11111
1;010100,11100
0;0,010,110,101
0;0000,10,1101,0111,01,010
0;1,1001000,011,0010001,01,0101,111
1;1010110,1001011,101
1;100,0101010
0;1111111,11,10,101,1100010
1;1010100,1110110,1101000,100,011100
1;1
0;0101,00,011001,101,1110,01,01
0;011001,0011,101000,010,0110000,00,0
1;0,01100
0;111111,10,0,101010,1111000,0,000
0;1100011,011,01,1111,10,11001,0001,1000
1;00001,0101110,0011
1;10000,000,01110,100
1;00,1101,0110001,1110,11
1;10110
1;101,11,1000111
0;1,11
1;1100010
1;1011101,1000111,1100
1;101010,100011,110,00111,11,11010
1;1100,01
0;101111,110001,0,110111,0010101,10,10011,11,011
1;1011111,1,010
1;0010,0,1110110,11010,11
0;00,000010,1110,010010,0111000,1000101,1,10,00
1;1,001100
0;1,0010,1001001,1101001,10100,000011,110010,0101,01010
0;01011,00110,10,1
0;1,00,0,1000
0;0,1011,0111,1111101,011,0,0
1;1001100,0000,01,1011011,1110100
0;101,100,1000,0
0;0,00111,1,0100011,11,1,1
0;1100,0101,1000100,11000,000110,0,101,1010000,11,0
1;0000101,0
0;1011,10110,11001,001001,111001,10,11100,11,1001010,0
0;01110,00001,0110,1001110,100,11,111100
1;0
1;001110,1101001
1;101011,011001,1101,0010
0;0,0110111,01,1010100,100110,1101,1
0;01,0000011,010100,0011,10000,110110
0;00,110,11110,1000,0,10,1,010001,01010
1;1,1,01110
0;0000101,100111,0,01
1;100110,0000,1110111,01,01
0;10010,10,1111101,1,111010,01,000110,101,00
1;1011111
1;01110,10010
1;11000,000100,1001110
0;1010011,10,1110,11,111,001110,100010,1011,0,100010
0;000001,0011100,1,11111
1;1110,010
1;1
0;00,0,001000,100
1;110,010001,1,0100,0010
1;11001,1001000,1001
0;10,1,0001011,0000110,0000,0110,0000111
0;11,11001,110010,0111,1,00,011010,01
1;1,1100100,100110
0;10,10000,001,01,0,011,1110110
1;100100,10101,011
0;0100,0100,001110,0001,1100110,110000,10010,00010,00100,000
1;0
0;1010111,0,001,10101,01
0;0,100,01
1;11010,0101,00010,011101,10000
0;00,110,00,11010,1,1,0111010,0001
1;00,101,010110,0100010
1;00
1;1,1011101,10110,0100,1
0;00,11,111,100
1;1,1101110,101111,00,00
0;1110,10100,0,0,010,01111,110,011,010,0101
0;01011,00010,1100,0,1,1010,000111,11,1,1001
0;010,10110,1,0,1100110,001101,0011,11101,00,1
1;1000,1010,01,001111,100
0;011,0,01,11010,1111111,111000,10
1;01,010,0011001
0;1110100,1111,00100,00,0,1001111,10,0001001,1,001
1;0100
1;0001101,11,11,0001000
0;100,11,0101000,01,01110,1000,01011,010001
0;11,001,11,0,1,1110000,1011110,00101,1111,000000
0;0010,0,1,1101001,1011110,00001,10010,0,10,1111111
0;01000,00,0,001100,0
1;1111,11100,0,0001011,0
0;11,0000110,10101,110,011,100000,000,010
1;0011100,0111
1;1000,0,0,11001,0,1101000
0;1100,000,0100,1,01,0,011,100110,0,11001
1;1,0,1
0;100,01110,0010011,1,11,01110,10
1;000111,00011
1;001
1;00
1;10
0;100,110,0110011,00,110,00000,1
1;1100010,000,101,1100010,1010
0;11110,01100,111011,1100,0101,1100101,1001000,0
1;0110011,0111
1;1
1;110,001,1000011
0;1101,0,0100,0100010,1,011
1;1010111,00
1;10000,101,1000100,0111001,001,10010,10000
0;10,1000,0,000,101001,1000010,01010,1100110,000110,1110101
1;0000001,100,0111110,111
1;0001001,1011111
0;10000,0,01,10,0,1,0,0100101
0;01101,00011,0110101,0101111,10,0,0,01110
0;110001,0,1000,11000,0101100,100000,01110,0111111,0
1;0,0,01000
0;101,110,0010011,01,01100,0111,010,0011010
1;00
1;00100,101,00000,101,1000110,1000
0;10,00100,00110,0011,1,0,1,100111,0011101,101
1;11110,1,1101000,110110
0;101101,1,01011,00,1110,100000,101,011,101
0;11110,0010111,1,0,100111,1011
0;100010,0,00001,0,01,001011,1000001,001,00
1;11111,0,010011,1000,110101
1;11,01,11
1;1011000,1101,1100
1;0000
1;01010,01111
0;10001,001,1000111,000,001,01011,100,0100000,0101100
1;1101,000011
1;1,00110,110
0;1011100,01010,1,00,10110,10,1011,0100,000101,010
1;11001,111101,1011
0;10101,010,1,110101,1111101,00,10,10000
1;0110,001,011011,0010111,10,11010
0;011,0,01,00,0101,1100,00,10001,1101000,010011
1;101011,101010,0
1;1
1;0111110
0;0,0,0011,101,0000011,1111111,011,11,0101,10
0;10101,1,01010,1,0010001
1;0101,111,10,110110
1;110011,0001,101110,1011,01001
1;1110101,10010
0;011111,0,0000011,0000
1;011100,000011,1111110,0111,0100
0;0,100,011,1011010,1111000,0111001,001,101001,0000,000110
0;0,1,1,1101,1100,001001,110110,1010110
1;1010000
1;00110,101,0001111,000011,010000
0;0,01000,110011,100,110100
1;101100,0110
1;10011,0,0,10,0
0;10,01001,011,1,10,1,0
0;0,000001,1110110,01000,0111
1;0001,1110100
0;0,1001,011,1001,11,010010,01,100
1;0100,0110110,11100,0001101,0000010,00001,100010,1
0;11,1001110,10,0101101,100100,0010,1100101,11,001,101
0;00,111000,1,001111,01,100010
0;101,10111,110100,000101,01,10,0,011101,1100010,1111
1;100,1111001,1101,01011,111
0;110,0,1,01,110001,1001,110,00
1;0110010
0;11,1001111,0001,11011,110,11110,10,10,001
0;1001000,010100,10110,1100011,110011,1010001,1,0,111
0;100,1011001,1111111,11,11111,1100011,11010,110,01
1;10111
0;0,01100,1010110,0100110,111,111100,0110,100,00101
0;1100,0101110,000100,01,01,101,111,0101010,00100
0;011,0,0101101,010010,011110,10
0;000111,1100,1,011011,11000
1;1011,10,101
0;11,00110,0,001000,11010,010101
1;0010001,11001,1011000
1;000,10,10001,110010,100001,1101,00101
0;10110,010,0,010,0110,01
0;0101,00100,1100,1100010,1101,11,00
1;00111,0101101,00101,01101
0;01,1,010100,1010100,0000
1;0100,0110000,00110
1;10011,011101,0,01100
1;0101,0
1;0
0;011,1011,10,110011,0,100100,1100100,010,0,1101011
0;10,01111,1010011,101,100110,100000,100,01010,000
0;001,10001,1010,001110,10,00,11000,1111
1;011,10,11111,0101101,00
0;1111000,1111,11,001000,11111
1;01001,0,110
0;11,101,10,1100001,1111101
0;11,10,11,011110,01,010,111,10011,000
0;1011000,100100,1001111,0111111,10,110,001
1;0000110,10,0
0;1111011,01001,110,1010,01,10
1;010110
0;10,110101,100010,001001,1011,01010
1;001,0100,0010110,010001,0000
0;1,000,11000,011101
0;01111,011110,0011,01110,00,01,11110
0;000111,101110,00,00000,0100,010,010110,0,111,011
1;000111,001000,0001
0;0110,00000,101011,10,1001,11,011,00,1011100,00
1;100,0110
1;0001
0;0100,00010,0010,111000,100001,01011,00011,0
0;0000,1100111,0
1;001
1;100,1010001,1,000,000
1;10,011100
1;01100,00110,00101,101
0;11110,01,1,0110,0111,1110
1;1001010,0101,0011110
0;00,10,01,1,100,1,0011,00110,101
0;00,11,1,11010,01110,100101
0;11001,110100,00,111011,101110,000
0;0,000,10101,111,0,001,011,1,1011
1;0011,1011,0000,1100
0;1011011,00010,100011,10100,10,1101,011001,110,0
1;11010,01,0,111011
1;01
0;001010,11,101,11,0101010,10,1000
0;00001,00,100110,01,00111,10101,010111,0100111,100,0011
0;1100111,1010,1101101,1110,010,0111,1111,1110,01011,011
0;1,010011,10,0,11010,0111010,01,0111,1010
0;11,0111001,0100100,11,101,010110,01
0;0000,01101,1,100001
1;001,011001,000101,0000010,001010,11
0;1110111,0,0101,11,10
0;0000001,00010,11,111111,11110,111,100,111,11000,0010
1;0111,00110,0000101,0
0;0011000,10,01100,11,0010011,110110,0,1100011,11010
1;101001,0111001,000111,1111101,011011,001,1101101,110011
1;001010,0
1;0
1;10010,0,1000,10100
1;01,1111,0111001,0000
1;01
1;1001100,11101
1;10,11101,1110010,111111,1001,011011
1;111000,1,1,111110
0;110,0001,11100,01,00101,100,0000110,110,00
0;010010,1,011011,101
1;0011111,1010011,00110,0010,0001110,010,010,1011
0;0,010,10011,00,00010,10,1101,001
1;000011,10,0101101,10011
0;1,01111,0101010,0100,0111011,0,10100,111001,11,10101
1;111,111,1001001,1010,0010001
0;01,1,000,1110010,0100111,0100
1;00111,1110110,100011
1;01010,0100010,01100,1100000
0;100000,010100,0,1010,0001,00,001,1110111,111,1010011
0;001101,1,110101,0000100,101110,1101
1;11010,1101011
1;1100,0000000
0;1,0011,10100,110111,101000,10001,0101
0;1000,1,0,010011,010011,01010
1;1011001,0000,0001110
1;00,1,1,10111
1;1010001
1;1,101,010101
1;10111,11010,01,1111101,100010
0;11,0111,001,101,1111
0;1,001111,00,1111,1101100,0101011,0111101,101,1
0;0101,11,00001,0101,0110,000,1
0;001,110,000,11,10,00,0110011,0001100
1;0
0;0101011,000,100010,1010000,00,00,1100010,11111,011,0000101
1;000111,11100,1
1;0101,001,0011011
0;1101,111001,0,111,01,0100,1101,10,01010
0;0000011,001100,00010,0,01,001,110
1;0010000
1;001
0;0000,00000,101,00111,1010,1,1001,011,001
0;0,111,00,00,0101,0100111,1011010
1;1,1,0101001,101000,011000
0;010101,0,01100,01
0;1,1111,0111010,10110,01101
1;0,11,110100
0;0110,1,1101101,00,10,0110,101010,010010,0111011
0;01,0000100,001110,10,100,10101,1010000
1;00,0001,00110
1;11110,001
1;00
1;111100,111000
0;11,1,100,10,1
1;00100,111010,0
0;1,11110,11,01101
1;1000000,000011,011110
0;1001111,1,101,111,010
1;1100111,011110,00,00110,110011,11011
1;01,10
0;0,0,000000,01011,10101,101,0111
0;00000,00,001,000011,0101011,010011,111000,1
1;0011101,00101,0001,111100
1;0011,0100100,000010,1111001,1110000,10010
0;001,001010,1011,01001,0011011,010101,11,111,011011,0110111
0;1,10010,1011,00111,1001101,11001
1;1111001,01,1,1000011
1;111101,10,1011001
0;111,111001,1001,01010,11,00,000
1;0001,11010
1;1
0;111000,0,111,0000,00010,0100001
1;0100,1011,001,011,001
1;1,0100,1,0111011,000,10110,1
1;11,01011,000,000110,11,11101
1;0101101,0010101,01001
1;10011,00,1010001,0001010,1001001
0;101110,1000011,111,10001,1
1;001100,111011,1101
0;010,1000100,0,010110,0111100,000,00110,100
0;1110011,001,1111,1001100,11,000,1011,01,00
0;100100,01001,001111,11,0110,111000,0011010,10010,10100
0;0000,0011100,1011010,10,101,1111,11011,001,00,10
0;1010110,100011,10,0010,0
0;101111,0101110,110,0,0,101
0;0,110,01,110010,101,1111,00,00,10
1;00010,00101,1010000,0011000,1001011,011,0101101,1100,01010,100
0;1,1010,10,100,11110,1010010,00,101100,01000,11
1;10000,0001111,1011011,1011111,01,11011
1;0,1100
1;00110
1;01,0
0;010,10,1,0100000,100,00,01000,0,11,1
1;1111,0110001,00011,100011,1110100
0;010111,0100,11,1000100,001000,111,0100011,00011
1;100,111111,101010,110110,1001011
0;1001110,101100,0,001,1,100,0101,1011000,000001
0;101,010,0,1,0,0,00,00,0100111
1;00001,1010,11,0
1;00100,00
1;1100,100,000000,01
0;0010,11111,1,100011,101100
0;10000,1,0,11
0;0001001,0111,1000111,011110,10
0;111100,1,001,10101,1010,101101
1;11,100
0;0,01,111011,0100011,1100000
0;00010,00011,101011,100111,11,10011,111
1;000100,0000111
0;01,011010,1010110,11101,11,0100010,01011,11011,0101010,10
0;000,1111,100101,1110110,000011,011111,10000,011
0;01,01,101101,11000,00,0,111,010
1;000111,11101,0
0;1000,11,111,001,0010111,0001,0,0,0111111
0;00,00101,001,10,1011,11111,1,110111
1;010
0;0001100,01010,0010001,00,1,1001,101,111
0;1111,001000,0110,000001,0,0011,0011,011
0;1,0,11,11,1000110,100,11
0;0,001001,10,0
1;11
0;0,101,11,0,000,000111,1,0101,1,11
0;0101,11,1,01101,100,101,0010101,01,100101,1010
1;1100110,00100,1,1110,010001
1;10
1;10011,1010
0;0,0000011,1001100,01111,011
1;1110,110001,0,011
1;1001100,11101
1;1000,100111,0110,10110,0111111,111001,010111
1;00101
0;110,110110
1;00001,0,001001,1100,0
0;0111010,11,1011000,1110,0110,000,00
0;01011,01,101,1111
0;0100111,00110,11101,101000,010,1,0010011,1101101,11110,10
0;01,100001,101,11,01011,1,0010
0;000010,011010,1100,10,0010,00111,10010,111111,0101,0100000
1;11
1;000011,0010001
0;0000,011111,10,1,100,0101111,1111111,00000,1110110
0;010,1110,110101,1010110,101010,111010
0;11,000,1,0000,0100111,1010,00,0,111
1;0111001,00111,1100,011
1;111,1000101,1000110,011100,10
1;0000001,1000101,00110,010001,00110
1;010101,1,1111001
1;11,001010
0;110000,0001111,110001,11,0110,0000,11010,0111011,1011010
1;00,100,011
0;0,000101,1111101,110,01,011,00001,1100100
1;1000,11,110111,1101110
0;00,011100,100110,011110,0010,110,10,1110,110100,00
0;001011,11,1110,1,11000,1000001,0011
1;01
0;1101010,111010,0,0001,00,00,0000,10001,00
1;001001,11011,000,110110,0010111,011101
0;01,01000,100101,01,110001,0,1000,10,1,001
0;111000,1010010,111,11,001001
1;0
0;10101,001101,0,01
0;110,011,00,0,01,0,1101,001101
1;111111
1;1000100,01
1;101011,110000,111,011100,1000000,000
0;000,0011,1111,00001,11000,001101,0101,11,0000
0;0,1,0011111,001
1;10
1;101,110,1110,10001
0;010,1,11,0110,1000,1
1;011
0;00011,11101,1011,001110,11,10,1001101,0011
1;00001,1100010,0100000,000101,11000,00111,00100,0111,0111,0011010
1;01011,110110,001100
1;11,1101010
1;000,00001,0010,100,011
1;10110,0101,00,100110
0;11,11011,0,11110
1;0
1;011,10011
0;111,10010,010111,00,010,101
0;10101,110001,01,1,00000
1;110,11111
1;101
0;00110,101100,100011,11,101011,0,1,001,10011,10
1;01,110,00,1100
1;1101010,000,1110101,000,01
0;10,0001,0011100,10,00110,001,001,01
0;00,0100011,0,111111,1000,0010,11111
0;0111,1101,00010,010001,001110,101101,0,00110
1;10011,1000001
0;010000,111110,1,1111111,10,010,101
0;1,110,0,011,1,10
0;0,0001,00010,010,1
1;1110011,00001,000,10
1;10011,01101
0;1101,1,100,1,0,00011,1110000,00,1111011
1;0001,0110,11,1101111
0;10101,011,1011,0100001,1101000,1
1;01,10,11,10
0;000,011101,00110,0110,1,01001,1,010,1110101,001001
0;1001000,1,110011,00111,110
0;100010,1,0110,0111,0110001,0001,0110101
0;1,1001,0000010,000011,00011,111111
0;0,101,1101,100,101,000010,01101
0;1001101,1001,110,0,0111100,01,100,000,01,1001111
0;0,10001,1,1000,00,1111,0000,000,1101,00
1;10,110010,00000
0;100,1,11010,0,0101100,0100,00
1;1,1100001,1
1;0011,0,001010,100
1;1110111
0;10,10010,01,1,1110,11110,1011111,1011011,1,0000
1;010010,11001,1100100,1010010,0000011,0110010,11001,10101
0;100,1100111,00,1001,1101111
0;101,110,1101,101000,001,1010100,111011
0;11,0001,001001,1,00100,01000,110,11010
1;010
0;10011,10110,1,000,00110,010110,01
1;0011,10,11
0;111010,111,0101011,10,0,001
0;110,011110,10111,0111,00111,100,000,10,111
1;011,0010000
0;1,1001001,11,101,011010,1101
0;1000,010,1111,00,1111101,001111,1
1;10111,1011100,11000,0010,11011,1101001
1;111,111001,01100,11000
0;00,000,1100,1010110,101,000,111,000,0110100
0;0000,00111,0,111,011000,0101000,10,1,111110
0;01,011000,100100,0,1000,100010,01,001
1;0111
0;1001,11101,100,1000,11,010000,110101,0010010,01,1
1;0001,10,010
0;0110001,1,111,111011,10011
1;011100,1
1;0100110,001
1;0,1
1;100,00,100000
0;1010,0101101,01010,11,100001,1,11000
1;010,011,01110,1000011
0;10001,10,1,111,1101,0011
1;01010
1;1110,100100,1100000,11010,11110,110
1;0001,01001
0;00,101101,01,110000,1010111,10010,000111,111010
0;01,0,01011,0,000110,0010110,11001
1;011,0,0
1;1010
1;00
0;11101,110000,0010,0111001,0001101,0111101,111111,1000,0111000,1
1;0,01110,101111
0;0001,11,0,0100011
0;01,0000101,00,0,1,0000111,10011,1100
1;01
1;01100,00,10,01
1;0000,110,10010,0100,0000,11000,01,0011,01
1;0010,110000,01,101,0010100,001110
1;100,010001,110,000
1;1110100,0111001,0
0;1010,00,111100,1110,1
1;010010,01,110000,010111
1;11,011
1;000111,001
0;01011,0110010,110110,1001,110,0,01,0101,1
0;010001,1,0,0011011
0;111011,10011,0011111,00,11001,0,101,1,110,0
1;0001,1001,1000010
1;10000,1001110
0;10,010111,10011,1110,0001,01
1;100000
1;0000010,011011,101110,110,001101,0110010
1;1110,110
0;0111110,01,100011,111,1100101,1100,0111001
1;0,11111,1011,0100,1001111
1;1,011111
1;101000,110111,110,10
1;01110,01,11000
0;0,1110101,0011001,100101,00,01
0;0100000,0001001,010010,000,10011,1
0;01010,00110,1,101,00110,11,1110,011110,0001100
0;01,011001,010000,100,0000,0011111,1,11
1;0000,101,1
0;110000,00,101110,01,10,11,0110,000
1;000100,011011
1;01010,110,00101,11,000100
0;11,1110,0110,1000,1100,1
1;00100
0;100011,0101,1,1,1000111,011,101,11000,11001,110011
1;1,00
1;1001,00,1111010,0010001
1;0101101,00000,01100,1011,00010,01011
0;1111011,1110011,11001,11100,11
1;100,1100010,100101
0;010,101001,10110,00,0001010,111,1110,010000,11,11
0;001001,1,100,000101,01
0;1,010010,11110,1001,0000001,0111,01000,01
1;00011,1001001,10,10
0;10101,11110,011,110000,11,0,00110,1000110,1111,01011
1;11001,11011,010011,010111,100000,1100
0;0111001,00,100110,1001010,0,100,011,10100,01111
0;000,0001001,1011000,010,10111,110,11,10,0110
0;1,0101000,0010111,11
0;011000,1,01101,1,1001,1,100
0;00100,0110010,010101,1001,001,00,110,100
0;10,10,110,0101000,01001,011,001,11,010
0;0,0001,00110,100,000,0,1,00,110
1;0000,11
1;1111
1;0011,0100,011100,1
1;100110,000011,0111,1,0101100
0;00110,00,000010,0001101,00000,01111,10,111111
1;10
1;10,10,001100
1;011101,101001,01100,01110,110
1;1110011,100101,1
0;0,101101,100,1,0011001,0,0,1,0111,1
1;1,1,000,0011,0010
1;00010,1010010,0110,100001,00
0;1,100,10010,010010
0;1,1101101,0111010,1,111100,01,1110111
0;011101,011000,0,0001,00110,0,001,00000
0;01,0011000,0,10010,1,010110,1000010
1;1,000110,00001,011,01001,1
1;10,01,000
0;1,0,11001,0,00,0001,0111001,1010100
0;111,0001,11,11100,0001101,00010,110,0,11
0;001001,1110,101,0000,010,10,0000001,010,011011
1;000010,0011,000,1101010,1001000,011001,1
0;00111,1,10,00110,0110,0110101,0110100,000011,1101
0;000,0,00,00
1;1101,100010,101010,10001,101011
0;0101010,1,0
1;10011,1,100101,0001101,0110101
0;011011,100,0,1011,111111,1101101,101,001010
1;00111,1110000,00000,111110,10101,0000001
1;100001,0111000,10,0110000,010,0011111,01000
1;01,00,0110
0;101001,1,011,101,1101,00,1,0001,00
0;011110,110,0011,0110,1,1,1010
1;101,010000
0;011,10,01011,1001,100,0010001,110101
0;0110110,00,110,0101,11,101,010100
0;01001,0001,0101,1010100,01,00,0100000
0;11,0100,0010,100,01,01010,10010,01
1;0100
1;00111,11,000011,011110
1;00101,010000,1001000,101101,010011,101010,01011
0;1100,0,000000,00111
0;00,000
1;010100
0;10,0100101,0
1;10,10,111101,01,1111111
0;001011,11110,010010,0000,0111110,0,111,010011,0000100,01
0;1000,11010,1011100,0111001,0101,1,1001,00100,001
0;010,111101,0,1111001,011110,1100000
0;1,00,000,0,101010
0;111101,0100010,0100,01,0,1101000,11
0;0,111,0011011,000111
1;00010,1000000,1110111
1;10
0;11100,1011010,000110,101,00110,101
1;11,1010,00011,1001
0;100000,10100,11010,1,11,1000100,110000,10000,1101
1;01010,001,0
0;00,100,01101,011,11001
1;0,01
1;011110
0;001001,11111,0,0000110,00,10111,0101,0,0010
0;0,0101000,000,00011,00,0,01001,1011,110100
1;0110,1
0;0100,11,110,1,1000110,1101
1;01101,1100,11,1110011,1100
0;000011,0,1001,10011,1110,01,00011,0,11101
0;11,0,1110,100,1110,001
0;011010,00,1,1010111,110,00,100,1
0;0101,11,001,0,0,110,111101,1101,110011,10
1;100,0,1011,100
1;01,011100
1;0011101,1010010,0010011,111,10
1;0011,011011,1000100,1001100,00001,101010
0;001,0100101,01,001,101110,00,1010,11,001101,11
1;1,011010,1,00
0;010,001,000011,1101011,01010,101,100,0101,00,0
0;1,011,11,000000,101,1,111111,00
1;1001,1010101
1;1101,0111,0000100,0
1;01,01100,1111110,011010,00000
1;010011,011111,010,01
1;11,0010011
1;1110110,10,11
0;0111,00000,001000,1011,11000,0,1,011,010010,100011
0;1100,00,10,11,1100000,110,1110,1011,0111100
0;0,1,1110,0001,1000111,10000,00,000011,10010,001
0;0011,1,0,11,0,110110
1;1110011,0110,0010,100,01
0;1011,01,1
0;111110,0010110,1,0100111,00100
0;11,0011001,100,11,0,10
1;00110,101111
0;0000110,1111,0011111,1,10,01011,0000,000101
0;1101,110011,0110011,11011,011001,0101110,0,110,001001
0;11000,00,1001,1,010,00,10000
0;0101,11,00,111011,001010,000,1110111
0;1111,1110,110,10,1,10000,1000000,10,100
0;0001,11001,101110,11,001,110
0;011011,10,101010,10,0011,000,0,11,11001
1;1001
1;11010,100
1;100000
1;00,010
0;011,1,110001,0100100,010110,100000,10011,110110
1;1110001,011011
1;010,110111,00011,101101
0;0,101,1100100,100010,0,001,1000,1
1;0011101,0000,10,00110
1;1110
0;1,1,101010,1,1,010,1,0
0;1,01,0110,1111110,00,101,010110,00,1000
0;10,10010,101,110101
0;110010,10,000,1,0,111110,01,100,0,0100
0;10,011,1110011,11,0111,101010,1
1;0101100,11000,00011
1;10
0;011100,0111,1100110,1,001
1;11,001100,01,11001
1;0,110000
0;00,0
1;1,110101,01101
1;101110,0111011,1000,01011,01100,01
0;1010100,11,010000,0000,10101,1,0110,11001
0;10001,101001,10,1100011,0001,1010001,1,10010
0;000,0110,1111111,0100,1,1001,1100011,11101
1;01100,0111111
1;0011,1000
1;011111
0;1,1,0,1,0101011
0;1,0001,000111,1,000111,0
0;00,0110,10010,0111,001010,1
1;0
0;1,1,101,0010011,0101,010,10,1010000
1;10001,00110
1;0
0;010000,10000,0101100,1001000,0101,1100,001100,1111
1;0
0;110,0110000,0,0,1000,0,001001
0;0,00,1000,01100,11
0;001000,1110,0111,1110011,101,00,11110,1011,0101001
0;0,0000001,1011001,10110,0,011
0;0100,0,011101,101,000
0;1011000,1101111,111110,11,1101110,11011,0,01
0;010,000001,1100010,0010,010110,11000,011001
1;01,1
0;100,0,1,0111,11,01110,0110000,011,0
1;0110101,0,101,0011111
1;1001110
1;1111011,01
0;0001000,100,0110,11,1011011,00011,0101,10
0;001,01010,110000,1100,1111101,00011,001111,011,10001
1;0000,001110,101110,11010,0100110,010,1001110,0100111,100,100
0;1,0001,11,11,1110,1001100,10001,00,1010
0;010110,01001,00,01,0000000,100111
1;0101100,11,10,0001,0011000
0;1100100,010,00111,10001,10000,001110,1001,1010,1011,111
0;0101101,0111,0011,00110,0011,011,100
1;0011010
0;1111011,0000101,00011,010001,01110,0,01100
0;00110,0100010,0100,100,10,1,00000
1;00110,100,1,1000101
1;10101,101
1;0110,0111,1
0;011010,0,100110,000010,11110,10,0,000,100001,1110011
0;10110,010011,0001,010110,11100,0,1
0;10000,10,11010,0111100,00,1111,0001,1100101
0;0000000,00,11100,11,0,0001011,101101,0111,1,00
0;10,010,1011,0100,110111
1;0,111,00101,0
1;0001,100101
0;0100,0111111,0001,00000,1010100,110,10,010
0;011,0010110,1110011,10101,100,11100,0
0;010000,0111,0100,0,0,1011101,001
0;1101,001100,011100,0,01,0001101,11,1,1,00
1;1100,00,0011010,10
0;111,1,00,010001,111,1101110,00111,1010111
0;011,010001,01000,01000,1110110,11011,1010010,0101101,00110
0;010111,01111,0111001,1111,0100,111,0011000,11111
0;010101,110110,101,10,000,10,00
1;0011110,010,11011
0;0,010,0,110111,01110,10,100,01101
1;10101,0100111,01010
1;0,11
0;11,011,00101,00011,11000
0;111100,1010,01,01,1010100,001,1111,1110101
0;1111,010,0110110,01,1110,1110,101,10101,010,1001
1;1000001,1110010,0010,0111,1010010,1010110
1;1110,1101101
1;0100
0;00,00010,000,100100,1,1,10000
0;1011010,0,100000,01,01,110
0;1010,011,1,11
1;1110,0,1000,000101,1110,100100,1111111
0;00,1011,111,1110,01,11,0101,111,1
1;1,00000,100110
1;000000,101100,0011,1
1;0111100,0100010,10
0;00010,000,110,1111,0000,010,111001,1
0;10,0,01101,00,0011,10
1;000111,000000,011000
0;01,0001,00,00,0,1001,11011,01,000111
1;101
1;00,01,011100,111
0;110001,000,10,1
1;01110,110001,110,0011001
0;01010,0111,010,0111101,0000,100000,011,0000,110
0;10,1011,011101,10101,1111111,001000,00111,01101,1,100111
1;01
1;1110100,1001001,000110
1;01,0110,11100
1;010,10000,101101
1;0001100,00
0;11011,1111101,0,100,0111010,0111
1;1110
0;10,100,011,000011,100001,00,00100,1
0;1000011,10101,0,110,01,01,011,111101,000
1;0100,000,110011,011001,010111
1;0,10100
0;0100,0,111010,010,1,011111
0;110,1,11010,101,0010,0011111
1;11
0;1010111,10,0,0001
1;110010,010110,011101
0;01100,0011,000010,11,0,01
1;01,11010
1;011,1,100100,0100,1,0111000,1011001
0;101,01001,0110110,1100,0000110,110,001010,0,1
0;0111,0111,10,110,1,1011110
1;11000,001,11011,00001
1;1,001,001
0;00010,001111,0011,11000,1101,1,1,1,110000,011010
0;01110,011,0,11,111,00,0110010,001111
1;1,1,01101
1;101,10011,001,10111
0;1101101,10,11,00,1110101,1111100,0101010,10,1,010
1;11
0;1,1011001,11,10000,110100,11,1000,00011
1;00,0100
